Industry Group	Symbol	Company Name	Announcement Date	Due Date	Distribution Date	Distribution Method	Amount (SAR /Share)
Retailing	4190	Jarir Marketing Co.	02/06/2013	02-27-2013	02-18-2013	Account Transfer	1.85
Retailing	4190	Jarir Marketing Co.	04-17-2013	05/08/2013	04-29-2013	Account Transfer	2.4
Retailing	4190	Jarir Marketing Co.	07-16-2013	07-30-2013	07-21-2013	Account Transfer	1.7
Retailing	4190	Jarir Marketing Co.	10-23-2013	11/07/2013	10-30-2013	Account Transfer	2.5
Retailing	4190	Jarir Marketing Co.	02/05/2014	02-27-2014	02-18-2014	Account Transfer	1.4
Retailing	4190	Jarir Marketing Co.	04-17-2014	05/08/2014	04-29-2014	Account Transfer	1.8
Retailing	4190	Jarir Marketing Co.	07-16-2014	08-14-2014	08/05/2014	Account Transfer	1.2
Retailing	4190	Jarir Marketing Co.	10-23-2014	11/06/2014	10-29-2014	Account Transfer	1.8
Retailing	4190	Jarir Marketing Co.	02/05/2015	02-26-2015	02-17-2015	Account Transfer	1.85
Retailing	4190	Jarir Marketing Co.	04-16-2015	05/07/2015	04-28-2015	Account Transfer	2.25
Retailing	4190	Jarir Marketing Co.	07-15-2015	08/06/2015	07-29-2015	Account Transfer	1.46
Retailing	4190	Jarir Marketing Co.	10-19-2015	11/05/2015	10-28-2015	Account Transfer	2.05
Retailing	4190	Jarir Marketing Co.	02/04/2016	02-25-2016	02-16-2016	Account Transfer	1.95
Retailing	4190	Jarir Marketing Co.	04-18-2016	05/12/2016	05/02/2016	Account Transfer	1.75
Retailing	4190	Jarir Marketing Co.	07-24-2016	08/11/2016	08/03/2016	Account Transfer	1.25
Retailing	4190	Jarir Marketing Co.	10-17-2016	11/10/2016	10-31-2016	Account Transfer	2.15
Retailing	4190	Jarir Marketing Co.	02-16-2017	03/09/2017	02-28-2017	Account Transfer	2.15
Retailing	4190	Jarir Marketing Co.	05/08/2017	05-25-2017	05-16-2017	Account Transfer	2.2
Retailing	4190	Jarir Marketing Co.	08/07/2017	08-24-2017	08-15-2017	Account Transfer	1.45
Retailing	4190	Jarir Marketing Co.	11/06/2017	11-30-2017	11-21-2017	Account Transfer	2.5
Retailing	4190	Jarir Marketing Co.	03-25-2018	04/12/2018	04/02/2018	Account Transfer	2.55
Retailing	4190	Jarir Marketing Co.	05/08/2018	05-24-2018	05-16-2018	Account Transfer	2.4
Retailing	4190	Jarir Marketing Co.	08/08/2018	09/05/2018	08-27-2018	Account Transfer	1.8
Retailing	4190	Jarir Marketing Co.	11/04/2018	11-21-2018	11/12/2018	Account Transfer	2.35
Retailing	4190	Jarir Marketing Co.	03/11/2019	03-27-2019	03-18-2019	Account Transfer	2.35
Retailing	4190	Jarir Marketing Co.	05/01/2019	05-29-2019	05-20-2019	Account Transfer	1.9
Retailing	4190	Jarir Marketing Co.	08/06/2019	09/04/2019	08-26-2019	Account Transfer	1.4
Energy	4200	Aldrees Petroleum and Transport Services Co.	01-21-2008	04/07/2008	03-17-2008	Account Transfer	1.5
Energy	4200	Aldrees Petroleum and Transport Services Co.	01-18-2009	04-13-2009	03-14-2009	Account Transfer	1.5
Energy	4200	Aldrees Petroleum and Transport Services Co.	01-19-2010	04/10/2010	03-13-2010	Account Transfer	1.5
Energy	4200	Aldrees Petroleum and Transport Services Co.	01-17-2011	04/05/2011	03/12/2011	Account Transfer	2
Energy	4200	Aldrees Petroleum and Transport Services Co.	01-17-2012	04/09/2012	03/10/2012	Account Transfer	2
Energy	4200	Aldrees Petroleum and Transport Services Co.	01-16-2013	04/03/2013	03/02/2013	Account Transfer	2
Energy	4200	Aldrees Petroleum and Transport Services Co.	01-16-2014	04/03/2014	03/05/2014	Account Transfer	2
Energy	4200	Aldrees Petroleum and Transport Services Co.	01-18-2015	04/07/2015	03/08/2015	Account Transfer	2
Energy	4200	Aldrees Petroleum and Transport Services Co.	01-18-2016	03-28-2016	03/02/2016	Account Transfer	2
Energy	4200	Aldrees Petroleum and Transport Services Co.	01-17-2017	03-22-2017	03/12/2017	Account Transfer	1
Energy	4200	Aldrees Petroleum and Transport Services Co.	01-18-2018	03-19-2018	03/05/2018	Account Transfer	1
Energy	4200	Aldrees Petroleum and Transport Services Co.	01-17-2019	04/02/2019	03-18-2019	Account Transfer	1
Media and Entertainment	4210	Saudi Research and Marketing Group	02/07/2007	04-15-2007	03-27-2007	Account Transfer	2
Media and Entertainment	4210	Saudi Research and Marketing Group	02-18-2008	04-15-2008	03-26-2008	Account Transfer	3
Media and Entertainment	4210	Saudi Research and Marketing Group	12-30-2008	04-15-2009	03-25-2009	Account Transfer	2
Media and Entertainment	4210	Saudi Research and Marketing Group	02-24-2010	05-15-2010	04-25-2010	Account Transfer	0.5
Media and Entertainment	4210	Saudi Research and Marketing Group	02-16-2011	05/07/2011	04-18-2011	Account Transfer	1
Media and Entertainment	4210	Saudi Research and Marketing Group	02/06/2012	03-25-2012	03/05/2012	Account Transfer	1
Media and Entertainment	4210	Saudi Research and Marketing Group	02/11/2013	04/08/2013	03-17-2013	Account Transfer	1
Real Estate Mgmt & Dev't	4230	Red Sea International Co.	01-24-2007	07-18-2007	05/05/2007	Account Transfer	1.5
Real Estate Mgmt & Dev't	4230	Red Sea International Co.	03/11/2008	05-17-2008	04-19-2008	Account Transfer	2
Real Estate Mgmt & Dev't	4230	Red Sea International Co.	02-23-2009	05-20-2009	04-25-2009	Account Transfer	3.5
Real Estate Mgmt & Dev't	4230	Red Sea International Co.	01-19-2010	05-18-2010	04-19-2010	Account Transfer	2
Real Estate Mgmt & Dev't	4230	Red Sea International Co.	01-17-2011	05/03/2011	04-19-2011	Account Transfer	1
Real Estate Mgmt & Dev't	4230	Red Sea International Co.	01-17-2012	04-28-2012	04-18-2012	Account Transfer	1
Real Estate Mgmt & Dev't	4230	Red Sea International Co.	01-20-2013	05/08/2013	04-24-2013	Account Transfer	1.5
Real Estate Mgmt & Dev't	4230	Red Sea International Co.	01-21-2014	05/07/2014	04-24-2014	Account Transfer	1.25
Real Estate Mgmt & Dev't	4230	Red Sea International Co.	01-20-2015	05/03/2015	04-20-2015	Account Transfer	1
Real Estate Mgmt & Dev't	4230	Red Sea International Co.	01-27-2016	05/01/2016	04-20-2016	Account Transfer	0.75
Real Estate Mgmt & Dev't	4230	Red Sea International Co.	02-15-2017	05-31-2017	05-21-2017	Account Transfer	0.75
Retailing	4240	Fawaz Abdulaziz Alhokair Co.	10-29-2007	11-19-2007	10-30-2007	Account Transfer	1
Retailing	4240	Fawaz Abdulaziz Alhokair Co.	05-20-2008	07-22-2008	06-17-2008	Account Transfer	1.75
Retailing	4240	Fawaz Abdulaziz Alhokair Co.	10-21-2008	11-26-2008	10-22-2008	Account Transfer	1.75
Retailing	4240	Fawaz Abdulaziz Alhokair Co.	04-19-2010	05-30-2010	04-21-2010	Account Transfer	2
Retailing	4240	Fawaz Abdulaziz Alhokair Co.	03/01/2011	03-29-2011	03/05/2011	Account Transfer	2.5
Retailing	4240	Fawaz Abdulaziz Alhokair Co.	01-14-2012	02-20-2012	01-17-2012	Account Transfer	2
Retailing	4240	Fawaz Abdulaziz Alhokair Co.	04-20-2013	05-29-2013	04-24-2013	Account Transfer	3
Retailing	4240	Fawaz Abdulaziz Alhokair Co.	10-28-2013	12-31-2013	11/06/2013	Account Transfer	1.5
Retailing	4240	Fawaz Abdulaziz Alhokair Co.	04-21-2014	06-23-2014	04-24-2014	Account Transfer	3
Retailing	4240	Fawaz Abdulaziz Alhokair Co.	10-20-2014	12-31-2014	10-23-2014	Account Transfer	1.25
Retailing	4240	Fawaz Abdulaziz Alhokair Co.	04-27-2015	08-18-2015	06-30-2015	Account Transfer	1
Transportation	4260	United International Transportation Co.	01-20-2008	05-18-2008	04-19-2008	Account Transfer	1.5
Transportation	4260	United International Transportation Co.	01-19-2009	05-18-2009	04-19-2009	Account Transfer	1.75
Transportation	4260	United International Transportation Co.	01-20-2010	05/11/2010	04-14-2010	Account Transfer	2
Transportation	4260	United International Transportation Co.	01-19-2011	05-17-2011	04-19-2011	Account Transfer	2.25
Transportation	4260	United International Transportation Co.	01-18-2012	05-14-2012	04-18-2012	Account Transfer	2.5
Transportation	4260	United International Transportation Co.	01-20-2013	05/12/2013	04-17-2013	Account Transfer	2.1
Transportation	4260	United International Transportation Co.	01-19-2014	05-13-2014	04-17-2014	Account Transfer	2.25
Transportation	4260	United International Transportation Co.	01-19-2015	05-18-2015	04-23-2015	Account Transfer	1.7
Transportation	4260	United International Transportation Co.	01-19-2016	05-31-2016	05/05/2016	Account Transfer	1.5
Transportation	4260	United International Transportation Co.	01-19-2017	05/02/2017	04-19-2017	Account Transfer	1.25
Transportation	4260	United International Transportation Co.	02/01/2018	05-14-2018	04-30-2018	Account Transfer	1.5
Transportation	4260	United International Transportation Co.	02/03/2019	05/08/2019	04-18-2019	Account Transfer	1.5
Commercial & Professional Svc	4270	Saudi Printing and Packaging Co.	02-18-2008	04-22-2008	03-25-2008	Account Transfer	1
Commercial & Professional Svc	4270	Saudi Printing and Packaging Co.	01/11/2009	04-14-2009	03-24-2009	Account Transfer	1.5
Commercial & Professional Svc	4270	Saudi Printing and Packaging Co.	02-15-2011	05/01/2011	04/03/2011	Account Transfer	0.5
Commercial & Professional Svc	4270	Saudi Printing and Packaging Co.	02/05/2012	03-25-2012	03/04/2012	Account Transfer	0.5
Commercial & Professional Svc	4270	Saudi Printing and Packaging Co.	02/10/2013	04-13-2013	03-16-2013	Account Transfer	0.5
Diversified Financials	4280	Kingdom Holding Co.	12-18-2010	10/12/2011	09-28-2011	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	12-18-2010	04/10/2011	03-27-2011	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	12-18-2010	07-13-2011	06-29-2011	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	12-18-2010	01/11/2012	12-28-2011	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-25-2012	10-14-2012	09-30-2012	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-25-2012	07/11/2012	06-27-2012	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-25-2012	04/10/2012	03-27-2012	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-25-2012	01-14-2013	12-31-2012	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-23-2013	04/09/2013	03-26-2013	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-23-2013	10-14-2013	09-30-2013	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-23-2013	07-14-2013	06-30-2013	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-23-2013	01-14-2014	12-31-2013	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-24-2014	04-14-2014	03-31-2014	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-24-2014	07-14-2014	06-30-2014	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-24-2014	01-14-2015	12-31-2014	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-24-2014	10-14-2014	09-30-2014	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-23-2015	01-14-2016	12-31-2015	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-23-2015	10-14-2015	09-30-2015	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-23-2015	07-14-2015	06-30-2015	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-23-2015	04-13-2015	03-30-2015	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-22-2016	10-14-2016	09-30-2016	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-22-2016	01-14-2017	12-31-2016	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-22-2016	07-14-2016	06-30-2016	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	02-22-2016	04-14-2016	03-30-2016	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	04/12/2017	01/10/2018	12-31-2017	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	04/12/2017	04-23-2017	04/12/2017	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	04/12/2017	07/09/2017	06-29-2017	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	04/12/2017	10/11/2017	10/01/2017	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	03-29-2018	10-14-2018	09-30-2018	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	03-29-2018	04-17-2018	04/01/2018	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	03-29-2018	07-15-2018	07/01/2018	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	03-29-2018	01-15-2019	12-31-2018	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	03-28-2019	04-15-2019	03-31-2019	Account Transfer	0.13
Diversified Financials	4280	Kingdom Holding Co.	03-28-2019	07-15-2019	06-30-2019	Account Transfer	0.13
Consumer Services	4290	Alkhaleej Training and Education Co.	02-17-2009	05/03/2009	04/04/2009	Account Transfer	0.75
Consumer Services	4290	Alkhaleej Training and Education Co.	02-21-2010	05/03/2010	04/05/2010	Account Transfer	0.5
Consumer Services	4290	Alkhaleej Training and Education Co.	02-21-2011	05/08/2011	04-16-2011	Account Transfer	0.5
Consumer Services	4290	Alkhaleej Training and Education Co.	02-20-2012	05-16-2012	04/10/2012	Account Transfer	0.5
Consumer Services	4290	Alkhaleej Training and Education Co.	02-19-2013	05-20-2013	04/10/2013	Account Transfer	0.5
Consumer Services	4290	Alkhaleej Training and Education Co.	02-19-2014	05-18-2014	04-15-2014	Account Transfer	1
Consumer Services	4290	Alkhaleej Training and Education Co.	02-17-2015	05-24-2015	04-21-2015	Account Transfer	0.8
Consumer Services	4290	Alkhaleej Training and Education Co.	02-17-2016	05-29-2016	04-26-2016	Account Transfer	1
Consumer Services	4290	Alkhaleej Training and Education Co.	02-21-2017	05-15-2017	04-16-2017	Account Transfer	0.5
Consumer Services	4290	Alkhaleej Training and Education Co.	03-28-2018	05-23-2018	04-24-2018	Account Transfer	0.5
Consumer Services	4291	National Company for Learning and Education	11-29-2018	03/07/2019	02-20-2019	Account Transfer	0.4
Real Estate Mgmt & Dev't	4300	Dar Alarkan Real Estate Development Co.	08/03/2005	08/05/2005	08/03/2005	Personal Pickup	15
Real Estate Mgmt & Dev't	4300	Dar Alarkan Real Estate Development Co.	07/05/2006	07/07/2006	07/05/2006	Personal Pickup	15
Real Estate Mgmt & Dev't	4300	Dar Alarkan Real Estate Development Co.	06-30-2007	07/02/2007	06-30-2007	Personal Pickup	3
Real Estate Mgmt & Dev't	4300	Dar Alarkan Real Estate Development Co.	02-25-2008	05/10/2008	04-19-2008	Account Transfer	3
Real Estate Mgmt & Dev't	4300	Dar Alarkan Real Estate Development Co.	05-19-2010	07/12/2010	06-23-2010	Account Transfer	1
Real Estate Mgmt & Dev't	4300	Dar Alarkan Real Estate Development Co.	04-26-2018	06/05/2018	05-15-2018	Account Transfer	0.5
Real Estate Mgmt & Dev't	4320	Alandalus Property Co.	04-27-2016	06-29-2016	05-30-2016	Account Transfer	0.5
Real Estate Mgmt & Dev't	4320	Alandalus Property Co.	04/01/2018	06/10/2018	05-27-2018	Account Transfer	2
Real Estate Mgmt & Dev't	4320	Alandalus Property Co.	03-20-2019	05/09/2019	04-28-2019	Account Transfer	1
REITs	4330	Riyad REIT Fund	05-22-2017	07-27-2017	06-15-2017	Account Transfer	0.26
REITs	4330	Riyad REIT Fund	01-22-2018	02-25-2018	02-18-2018	Account Transfer	0.3
REITs	4330	Riyad REIT Fund	08/02/2018	08-15-2018	08/06/2018	Account Transfer	0.17
REITs	4330	Riyad REIT Fund	03/06/2019	03-28-2019	03-14-2019	Account Transfer	0.28
REITs	4330	Riyad REIT Fund	08-20-2019	09/10/2019	08-25-2019	Account Transfer	0.24
REITs	4331	AlJazira Mawten REIT Fund	11/01/2017	12-21-2017	11/08/2017	Account Transfer	0.25
REITs	4331	AlJazira Mawten REIT Fund	07-17-2018	08/06/2018	07-25-2018	Account Transfer	0.5
REITs	4331	AlJazira Mawten REIT Fund	06-23-2019	07/11/2019	06-25-2019	Account Transfer	0.5
REITs	4332	Jadwa REIT Al Haramain Fund	08-20-2017	10/08/2017	08-24-2017	Account Transfer	0.1
REITs	4332	Jadwa REIT Al Haramain Fund	01/02/2018	01-24-2018	01/09/2018	Account Transfer	0.26
REITs	4332	Jadwa REIT Al Haramain Fund	07-23-2018	08-28-2018	07-26-2018	Account Transfer	0.28
REITs	4332	Jadwa REIT Al Haramain Fund	02-18-2019	03-14-2019	02-24-2019	Account Transfer	0.28
REITs	4332	Jadwa REIT Al Haramain Fund	07/10/2019	08/06/2019	07-17-2019	Account Transfer	0.26
REITs	4333	Taleem REIT Fund	10-15-2017	11/02/2017	10-16-2017	Account Transfer	0.15
REITs	4333	Taleem REIT Fund	01-14-2018	01-30-2018	01-14-2018	Account Transfer	0.16
REITs	4333	Taleem REIT Fund	04/08/2018	04-30-2018	04/09/2018	Account Transfer	0.16
REITs	4333	Taleem REIT Fund	07-16-2018	08/06/2018	07-17-2018	Account Transfer	0.16
REITs	4333	Taleem REIT Fund	09-19-2018	10-15-2018	09-20-2018	Account Transfer	0.14
REITs	4333	Taleem REIT Fund	01-13-2019	02/06/2019	01-15-2019	Account Transfer	0.16
REITs	4333	Taleem REIT Fund	04/10/2019	04-29-2019	04-14-2019	Account Transfer	0.16
REITs	4333	Taleem REIT Fund	07/08/2019	07-29-2019	07/10/2019	Account Transfer	0.16
REITs	4334	AL Maather REIT Fund	03-14-2018	04/01/2018	03-18-2018	Account Transfer	0.26
REITs	4334	AL Maather REIT Fund	03/05/2019	03-28-2019	03-14-2019	Account Transfer	0.64
REITs	4335	Musharaka REIT Fund	02-26-2018	03-25-2018	03/01/2018	Account Transfer	0.35
REITs	4335	Musharaka REIT Fund	08-13-2018	09-16-2018	08-28-2018	Account Transfer	0.35
REITs	4335	Musharaka REIT Fund	12-26-2018	01-21-2019	12-31-2018	Account Transfer	0.28
REITs	4335	Musharaka REIT Fund	06-23-2019	07-16-2019	06-27-2019	Account Transfer	0.35
REITs	4336	Mulkia Gulf Real Estate REIT	01-28-2018	02-21-2018	02/01/2018	Account Transfer	0.11
REITs	4336	Mulkia Gulf Real Estate REIT	04-16-2018	05/07/2018	04-19-2018	Account Transfer	0.17
REITs	4336	Mulkia Gulf Real Estate REIT	07-16-2018	08/07/2018	07-22-2018	Account Transfer	0.17
REITs	4336	Mulkia Gulf Real Estate REIT	10-16-2018	11/05/2018	10-18-2018	Account Transfer	0.17
REITs	4336	Mulkia Gulf Real Estate REIT	01-16-2019	02/05/2019	01-20-2019	Account Transfer	0.17
REITs	4336	Mulkia Gulf Real Estate REIT	04-16-2019	05/08/2019	04-21-2019	Account Transfer	0.17
REITs	4336	Mulkia Gulf Real Estate REIT	07-16-2019	08/07/2019	07-18-2019	Account Transfer	0.17
REITs	4337	Al Mashaar REIT	07/01/2018	07/10/2018	07/01/2018	Account Transfer	0.26
REITs	4337	Al Mashaar REIT	01/02/2019	01-17-2019	01/07/2019	Account Transfer	0.26
REITs	4337	Al Mashaar REIT	07/02/2019	07-23-2019	07/09/2019	Account Transfer	0.26
REITs	4338	AlAhli REIT Fund 1	08/01/2018	08-15-2018	08/06/2018	Account Transfer	0.33
REITs	4338	AlAhli REIT Fund 1	02-13-2019	02-27-2019	02-17-2019	Account Transfer	0.33
REITs	4338	AlAhli REIT Fund 1	07-29-2019	08/08/2019	07-31-2019	Account Transfer	0.33
REITs	4339	Derayah REIT Fund	03-29-2018	05/01/2018	03-29-2018	Account Transfer	0.1
REITs	4339	Derayah REIT Fund	07/02/2018	08/01/2018	06-28-2018	Account Transfer	0.18
REITs	4339	Derayah REIT Fund	09/12/2018	11/01/2018	09-30-2018	Account Transfer	0.18
REITs	4339	Derayah REIT Fund	12/04/2018	02/03/2019	12-31-2018	Account Transfer	0.19
REITs	4339	Derayah REIT Fund	04/01/2019	04-30-2019	04-15-2019	Account Transfer	0.19
REITs	4339	Derayah REIT Fund	07/01/2019	07-31-2019	07-15-2019	Account Transfer	0.19
REITs	4340	Al Rajhi REIT Fund	07-15-2018	07-31-2018	07-18-2018	Account Transfer	0.17
REITs	4340	Al Rajhi REIT Fund	02/11/2019	02-26-2019	02-13-2019	Account Transfer	0.31
REITs	4340	Al Rajhi REIT Fund	07-23-2019	08-22-2019	07-31-2019	Account Transfer	0.32
REITs	4342	Jadwa REIT Saudi Fund	04-16-2018	05/03/2018	04-22-2018	Account Transfer	0.1
REITs	4342	Jadwa REIT Saudi Fund	07-23-2018	08-15-2018	07-26-2018	Account Transfer	0.18
REITs	4342	Jadwa REIT Saudi Fund	10-22-2018	11-15-2018	10-29-2018	Account Transfer	0.18
REITs	4342	Jadwa REIT Saudi Fund	02/12/2019	03/10/2019	02-19-2019	Account Transfer	0.18
REITs	4342	Jadwa REIT Saudi Fund	04/10/2019	05/07/2019	04-16-2019	Account Transfer	0.18
REITs	4342	Jadwa REIT Saudi Fund	07/08/2019	08/01/2019	07-15-2019	Account Transfer	0.18
REITs	4344	SEDCO Capital REIT Fund	08/02/2018	09/04/2018	08/06/2018	Account Transfer	0.15
REITs	4344	SEDCO Capital REIT Fund	10-17-2018	11/11/2018	10-23-2018	Account Transfer	0.15
REITs	4344	SEDCO Capital REIT Fund	12-27-2018	01-24-2019	12-31-2018	Account Transfer	0.15
REITs	4344	SEDCO Capital REIT Fund	03-27-2019	04-25-2019	03-31-2019	Account Transfer	0.17
REITs	4344	SEDCO Capital REIT Fund	06-25-2019	07-25-2019	06-30-2019	Account Transfer	0.17
REITs	4344	SEDCO Capital REIT Fund	10/01/2019		10/03/2019	Account Transfer	0.17
REITs	4345	Swicorp Wabel REIT Fund	03/11/2019	03-26-2019	03-17-2019	Account Transfer	0.27
REITs	4346	MEFIC REIT Fund	07/11/2019	08-29-2019	07-25-2019	Account Transfer	0.38
REITs	4347	Bonyan REIT Fund	11-29-2018	12-20-2018	12/04/2018	Account Transfer	0.25
REITs	4347	Bonyan REIT Fund	04-25-2019	05-20-2019	05/01/2019	Account Transfer	0.37
REITs	4348	Alkhabeer REIT Fund	07-31-2019	09-25-2019	08-18-2019	Account Transfer	0.23
Utilities	5110	Saudi Electricity Co.	05-20-2002	07-13-2002	06-27-2002	Personal Pickup	4
Utilities	5110	Saudi Electricity Co.	03-26-2003	05-19-2003	04-26-2003	Personal Pickup	3.5
Utilities	5110	Saudi Electricity Co.	03-17-2004	05-24-2004	04-24-2004	Account Transfer	3.5
Utilities	5110	Saudi Electricity Co.	03/09/2005	05-14-2005	04-16-2005	Personal Pickup	3.5
Utilities	5110	Saudi Electricity Co.	03/05/2006	05-15-2006	04-22-2006	Account Transfer	0.7
Utilities	5110	Saudi Electricity Co.	02-25-2007	05-14-2007	04-21-2007	Account Transfer	0.7
Utilities	5110	Saudi Electricity Co.	02-20-2008	05/11/2008	04-19-2008	Account Transfer	0.7
Utilities	5110	Saudi Electricity Co.	02-25-2009	04-28-2009	04/06/2009	Account Transfer	0.7
Utilities	5110	Saudi Electricity Co.	02-24-2010	05/03/2010	04/05/2010	Account Transfer	0.7
Utilities	5110	Saudi Electricity Co.	02-21-2011	04-30-2011	04/04/2011	Account Transfer	0.7
Utilities	5110	Saudi Electricity Co.	02-20-2012	04-14-2012	04/02/2012	Account Transfer	0.7
Utilities	5110	Saudi Electricity Co.	02-24-2013	04-27-2013	04-15-2013	Account Transfer	0.7
Utilities	5110	Saudi Electricity Co.	02-25-2014	04-27-2014	04-15-2014	Account Transfer	0.7
Utilities	5110	Saudi Electricity Co.	02-24-2015	05/03/2015	04-20-2015	Account Transfer	0.7
Utilities	5110	Saudi Electricity Co.	02-23-2016	05/08/2016	04-25-2016	Account Transfer	0.7
Utilities	5110	Saudi Electricity Co.	02-21-2017	04-30-2017	04-19-2017	Account Transfer	0.7
Utilities	5110	Saudi Electricity Co.	03-21-2018	07-17-2018	06-25-2018	Account Transfer	0.7
Utilities	5110	Saudi Electricity Co.	03-13-2019	05/12/2019	04-30-2019	Account Transfer	0.7
Food & Beverages	6001	Halwani Bros. Co.	12-13-2008	04/08/2009	03-29-2009	Account Transfer	1.5
Food & Beverages	6001	Halwani Bros. Co.	07/05/2009	08/01/2009	07-15-2009	Account Transfer	0.75
Food & Beverages	6001	Halwani Bros. Co.	02-22-2010	04-26-2010	04/10/2010	Account Transfer	1
Food & Beverages	6001	Halwani Bros. Co.	01-19-2011	04-16-2011	03-26-2011	Account Transfer	1.5
Food & Beverages	6001	Halwani Bros. Co.	12-20-2011	04-16-2012	04/02/2012	Account Transfer	2
Food & Beverages	6001	Halwani Bros. Co.	12-29-2012	04-23-2013	03-25-2013	Account Transfer	2
Food & Beverages	6001	Halwani Bros. Co.	12-23-2013	05-13-2014	04/06/2014	Account Transfer	2
Food & Beverages	6001	Halwani Bros. Co.	12-23-2014	05/12/2015	04/05/2015	Account Transfer	2
Food & Beverages	6001	Halwani Bros. Co.	12-21-2015	04-27-2016	03-29-2016	Account Transfer	2.5
Food & Beverages	6001	Halwani Bros. Co.	12-25-2016	04-24-2017	04/09/2017	Account Transfer	2.5
Food & Beverages	6001	Halwani Bros. Co.	12-24-2017	04-16-2018	04/05/2018	Account Transfer	2.5
Consumer Services	6002	Herfy Food Services Co.	02-20-2010	05/01/2010	04/12/2010	Account Transfer	0.75
Consumer Services	6002	Herfy Food Services Co.	07-18-2010	08/10/2010	07-28-2010	Account Transfer	1.5
Consumer Services	6002	Herfy Food Services Co.	02-19-2011	04-27-2011	04-17-2011	Account Transfer	1.5
Consumer Services	6002	Herfy Food Services Co.	06-22-2011	08-16-2011	08/01/2011	Account Transfer	1.5
Consumer Services	6002	Herfy Food Services Co.	02-19-2012	05-21-2012	04-29-2012	Account Transfer	1.5
Consumer Services	6002	Herfy Food Services Co.	07-17-2012	08/08/2012	07-25-2012	Account Transfer	1.75
Consumer Services	6002	Herfy Food Services Co.	02-18-2013	05/08/2013	04-20-2013	Account Transfer	1.75
Consumer Services	6002	Herfy Food Services Co.	07-18-2013	08-22-2013	08/01/2013	Account Transfer	1.75
Consumer Services	6002	Herfy Food Services Co.	02-18-2014	05/04/2014	04-20-2014	Account Transfer	1.75
Consumer Services	6002	Herfy Food Services Co.	07-15-2014	08-24-2014	07-24-2014	Account Transfer	1.5
Consumer Services	6002	Herfy Food Services Co.	02-18-2015	05-21-2015	04-28-2015	Account Transfer	1.6
Consumer Services	6002	Herfy Food Services Co.	07/09/2015	08/09/2015	07-23-2015	Account Transfer	1.5
Consumer Services	6002	Herfy Food Services Co.	02-23-2016	05/12/2016	04-24-2016	Account Transfer	1.5
Consumer Services	6002	Herfy Food Services Co.	07-14-2016	08/04/2016	07-19-2016	Account Transfer	1.5
Consumer Services	6002	Herfy Food Services Co.	02-21-2017	06/05/2017	05-22-2017	Account Transfer	1.5
Consumer Services	6002	Herfy Food Services Co.	07/11/2017	08/03/2017	07-16-2017	Account Transfer	1
Consumer Services	6002	Herfy Food Services Co.	01-31-2018	05/07/2018	04-23-2018	Account Transfer	1.1
Consumer Services	6002	Herfy Food Services Co.	07-30-2018	09-17-2018	08-28-2018	Account Transfer	1
Consumer Services	6002	Herfy Food Services Co.	03/12/2019	05-13-2019	04-30-2019	Account Transfer	1.1
Consumer Services	6002	Herfy Food Services Co.	09/12/2019	10-24-2019	10/10/2019	Account Transfer	1
