Name,Date,Open,High,Low,Close,Volume Traded,Value Traded (SAR),No. of Trades
Tadawul All Share Index (TASI),02-18-2007,-,-,-,8062.82,462834373,14258900554.5,363955
Tadawul All Share Index (TASI),02-19-2007,-,-,-,8196.28,533337154,17092976150,417345
Tadawul All Share Index (TASI),02-20-2007,-,-,-,8152.73,345400724,12153114784,327292
Tadawul All Share Index (TASI),02-21-2007,-,-,-,8294.16,534798983,15750155423.25,380438
Tadawul All Share Index (TASI),02-24-2007,-,-,-,8369.6,499675171,15355532688.25,366319
Tadawul All Share Index (TASI),02-25-2007,-,-,-,8443.47,503657533,17165325045.25,375707
Tadawul All Share Index (TASI),02-26-2007,-,-,-,8429.13,454986919,16393057672.25,376073
Tadawul All Share Index (TASI),02-27-2007,-,-,-,8395.62,555215866,19351825542,457808
Tadawul All Share Index (TASI),02-28-2007,-,-,-,8279.03,385684611,14471152968.25,369121
Tadawul All Share Index (TASI),03-03-2007,-,-,-,8482.26,497522649,17162518472.25,398396
Tadawul All Share Index (TASI),03-04-2007,-,-,-,8714.97,626504388,22482637916.25,503099
Tadawul All Share Index (TASI),03-05-2007,-,-,-,8827.09,609372965,21467196969,491712
Tadawul All Share Index (TASI),03-06-2007,-,-,-,8805.75,672318469,23726871941.25,534472
Tadawul All Share Index (TASI),03-07-2007,-,-,-,8884.93,571068090,21385752323.5,484691
Tadawul All Share Index (TASI),03-10-2007,-,-,-,8978.26,630312415,24714360349.5,561896
Tadawul All Share Index (TASI),03-11-2007,-,-,-,8767.42,454867181,17979369958,423205
Tadawul All Share Index (TASI),03-12-2007,-,-,-,8867.65,548275573,22722299857,500848
Tadawul All Share Index (TASI),03-13-2007,-,-,-,8565.11,462023052,18600630972.75,432304
Tadawul All Share Index (TASI),03-14-2007,-,-,-,8717.75,522290578,21557345260.25,463701
Tadawul All Share Index (TASI),03-17-2007,-,-,-,8766.55,452287234,17842255935.75,403966
Tadawul All Share Index (TASI),03-18-2007,-,-,-,8869.17,564750084,21451655962,460138
Tadawul All Share Index (TASI),03-19-2007,-,-,-,8933.37,581363073,24356204595,525575
Tadawul All Share Index (TASI),03-20-2007,-,-,-,8916.79,502848178,22860665690.25,514012
Tadawul All Share Index (TASI),03-21-2007,-,-,-,8873.96,530386919,22775296469.25,528134
Tadawul All Share Index (TASI),03-24-2007,-,-,-,8739.47,402448002,16638118566.75,398245
Tadawul All Share Index (TASI),03-25-2007,-,-,-,8751.12,514552500,19876253222.25,429101
Tadawul All Share Index (TASI),03-26-2007,-,-,-,8242,439067298,14642025216.25,356455
Tadawul All Share Index (TASI),03-27-2007,-,-,-,8126.48,381507584,13112206685,340525
Tadawul All Share Index (TASI),03-28-2007,-,-,-,7997.49,447900146,16058060361.5,407978
Tadawul All Share Index (TASI),03-31-2007,-,-,-,7731.62,291733883,9557121182.75,260512
Tadawul All Share Index (TASI),04-01-2007,-,-,-,7913.37,454769702,14290742815.5,385473
Tadawul All Share Index (TASI),04-02-2007,-,-,-,7672.42,418628967,14534655054.25,390807
Tadawul All Share Index (TASI),04-03-2007,-,-,-,7663.38,435555825,13110422199.5,333176
Tadawul All Share Index (TASI),04-04-2007,-,-,-,7715.84,384104688,13678455852.25,339432
Tadawul All Share Index (TASI),04-07-2007,-,-,-,8140.21,469541567,16352224829.5,386153
Tadawul All Share Index (TASI),04-08-2007,-,-,-,8045.67,539481641,20318173102.75,468128
Tadawul All Share Index (TASI),04-09-2007,-,-,-,7936.57,403424544,16036125025,373389
Tadawul All Share Index (TASI),04-10-2007,-,-,-,7955.36,388619767,16089633164,377322
Tadawul All Share Index (TASI),04-11-2007,-,-,-,7848.16,301818728,12044537870.25,300494
Tadawul All Share Index (TASI),04-14-2007,-,-,-,7639.31,326706790,11714675391.25,324240
Tadawul All Share Index (TASI),04-15-2007,-,-,-,7401.19,255112898,9195434440,264743
Tadawul All Share Index (TASI),04-16-2007,-,-,-,7497.31,254050903,9734244421.25,258285
Tadawul All Share Index (TASI),04-17-2007,-,-,-,7409.87,197075010,6967800461.5,210918
Tadawul All Share Index (TASI),04-18-2007,-,-,-,7511.3,269077901,9729106228.25,267006
Tadawul All Share Index (TASI),04-21-2007,-,-,-,7379.45,261258122,8479806811,236625
Tadawul All Share Index (TASI),04-22-2007,-,-,-,7256.48,242408400,8947428287.5,243680
Tadawul All Share Index (TASI),04-23-2007,-,-,-,7279.11,269518470,9487981057.25,264984
Tadawul All Share Index (TASI),04-24-2007,-,-,-,7215.32,202844499,7038530335.25,211435
Tadawul All Share Index (TASI),04-25-2007,-,-,-,7287.11,249012662,9055161296.5,238962
Tadawul All Share Index (TASI),04-28-2007,-,-,-,7501.43,379966885,12021234563.5,287479
Tadawul All Share Index (TASI),04-29-2007,-,-,-,7416.86,386597924,14009304256.75,349790
Tadawul All Share Index (TASI),04-30-2007,-,-,-,7478.11,286575365,10662138327.25,257459
Tadawul All Share Index (TASI),05-01-2007,-,-,-,7620.82,374116101,14370285136.25,335769
Tadawul All Share Index (TASI),05-02-2007,-,-,-,7588.48,409765683,15521117629.75,358330
Tadawul All Share Index (TASI),05-05-2007,-,-,-,7393.43,265915574,11317133007.75,430502
Tadawul All Share Index (TASI),05-06-2007,-,-,-,7389.25,207347340,8634513713.25,260266
Tadawul All Share Index (TASI),05-07-2007,-,-,-,7390.71,294157468,11900993187.5,447993
Tadawul All Share Index (TASI),05-08-2007,-,-,-,7465.28,316872925,12092472076.25,305708
Tadawul All Share Index (TASI),05-09-2007,-,-,-,7443.78,258371212,10392885657,277653
Tadawul All Share Index (TASI),05-12-2007,-,-,-,7435.14,311716237,12343389015.75,321920
Tadawul All Share Index (TASI),05-13-2007,-,-,-,7517.15,358194999,14342319493,353483
Tadawul All Share Index (TASI),05-14-2007,-,-,-,7591.97,390500458,13198545361.5,308084
Tadawul All Share Index (TASI),05-15-2007,-,-,-,7621.27,316938061,11860253841,289445
Tadawul All Share Index (TASI),05-16-2007,-,-,-,7594.34,244555654,9355891064,237520
Tadawul All Share Index (TASI),05-19-2007,-,-,-,7680.07,274566505,10692363198.75,262249
Tadawul All Share Index (TASI),05-20-2007,-,-,-,7735.6,327210148,12790288563.5,299617
Tadawul All Share Index (TASI),05-21-2007,-,-,-,7770.51,276641102,10838636927.25,248763
Tadawul All Share Index (TASI),05-22-2007,-,-,-,7777.1,286767960,11373384766.5,260393
Tadawul All Share Index (TASI),05-23-2007,-,-,-,7719.95,218976425,9128380398.75,246595
Tadawul All Share Index (TASI),05-26-2007,-,-,-,7784.72,239959567,12346442318,348668
Tadawul All Share Index (TASI),05-27-2007,-,-,-,7703.87,186114022,8056661470.25,217467
Tadawul All Share Index (TASI),05-28-2007,-,-,-,7632.98,173947225,8029725618.5,203434
Tadawul All Share Index (TASI),05-29-2007,-,-,-,7428.37,178632460,7222337533.5,206713
Tadawul All Share Index (TASI),05-30-2007,-,-,-,7502.02,171540853,6694986355.5,191540
Tadawul All Share Index (TASI),06-02-2007,-,-,-,7357.65,150384610,5703258648,164702
Tadawul All Share Index (TASI),06-03-2007,-,-,-,7462.1,121362829,4876968533,144989
Tadawul All Share Index (TASI),06-04-2007,-,-,-,7383.2,138935071,6197758968.5,169103
Tadawul All Share Index (TASI),06-05-2007,-,-,-,7368.66,125342888,4798752797,147063
Tadawul All Share Index (TASI),06-06-2007,-,-,-,7380.04,138593209,5966275120.5,161297
Tadawul All Share Index (TASI),06-09-2007,-,-,-,7431.29,188830077,7272586819.5,195792
Tadawul All Share Index (TASI),06-10-2007,-,-,-,7442.29,167377217,7255318327.5,208910
Tadawul All Share Index (TASI),06-11-2007,-,-,-,7209.02,160043746,6317921737.75,212983
Tadawul All Share Index (TASI),06-12-2007,-,-,-,7074.2,149281738,5950802177.5,185018
Tadawul All Share Index (TASI),06-13-2007,-,-,-,7079.19,131609095,4981497355.75,160538
Tadawul All Share Index (TASI),06-16-2007,-,-,-,6876.92,137392445,4391358632.25,215249
Tadawul All Share Index (TASI),06-17-2007,-,-,-,6901.72,147724622,5152712112.75,179998
Tadawul All Share Index (TASI),06-18-2007,-,-,-,6896.35,150022579,4834621397.75,224865
Tadawul All Share Index (TASI),06-19-2007,-,-,-,6926.9,170707978,5863490838.5,178716
Tadawul All Share Index (TASI),06-20-2007,-,-,-,7002.53,175273685,6220884368,190264
Tadawul All Share Index (TASI),06-23-2007,-,-,-,6990.84,384336370,8782295109.75,408553
Tadawul All Share Index (TASI),06-24-2007,-,-,-,7112.99,266011682,8080313802,272491
Tadawul All Share Index (TASI),06-25-2007,-,-,-,7088.71,176454265,6160328394.75,216316
Tadawul All Share Index (TASI),06-26-2007,-,-,-,7092.42,234055444,8166808720,318115
Tadawul All Share Index (TASI),06-27-2007,-,-,-,6999.7,161120294,5634416893.25,192638
Tadawul All Share Index (TASI),06-30-2007,-,-,-,6973.57,142648357,5225199590,175627
Tadawul All Share Index (TASI),07-01-2007,-,-,-,6901.66,121421072,4404185369.25,143825
Tadawul All Share Index (TASI),07-02-2007,-,-,-,6944.49,127198245,4771816295.75,145880
Tadawul All Share Index (TASI),07-03-2007,-,-,-,6969.54,121287945,4212272948,134840
Tadawul All Share Index (TASI),07-04-2007,-,-,-,7141.55,160329944,4938561395.75,157969
Tadawul All Share Index (TASI),07-07-2007,-,-,-,7297.79,272640237,8370090746,230310
Tadawul All Share Index (TASI),07-08-2007,-,-,-,7307.07,231227307,8152079284.25,228840
Tadawul All Share Index (TASI),07-09-2007,-,-,-,7298.04,205676550,7019702693.25,192588
Tadawul All Share Index (TASI),07-10-2007,-,-,-,7268.26,193711523,6839327924.25,186455
Tadawul All Share Index (TASI),07-11-2007,-,-,-,7404.08,277289393,10109584732.75,248671
Tadawul All Share Index (TASI),07-14-2007,-,-,-,7502.3,297416789,10538098656.75,264339
Tadawul All Share Index (TASI),07-15-2007,-,-,-,7420.65,246869679,9232014308.25,388329
Tadawul All Share Index (TASI),07-16-2007,-,-,-,7405.85,208377659,7431199465,215546
Tadawul All Share Index (TASI),07-17-2007,-,-,-,7377.67,195970275,6919985930,256950
Tadawul All Share Index (TASI),07-18-2007,-,-,-,7401.88,244723972,8644313238.75,211905
Tadawul All Share Index (TASI),07-21-2007,-,-,-,7441.8,212522767,8144432596.5,303458
Tadawul All Share Index (TASI),07-22-2007,-,-,-,7376.92,158662593,6313339409.75,190042
Tadawul All Share Index (TASI),07-23-2007,-,-,-,7336.94,137189172,5370266075.75,183685
Tadawul All Share Index (TASI),07-24-2007,-,-,-,7482.13,203002248,7759191666.5,206453
Tadawul All Share Index (TASI),07-25-2007,-,-,-,7545.52,228606599,9254421885.75,241228
Tadawul All Share Index (TASI),07-28-2007,-,-,-,7479.47,212335659,8331937019.25,236367
Tadawul All Share Index (TASI),07-29-2007,-,-,-,7533.41,236889682,8093773861.75,272139
Tadawul All Share Index (TASI),07-30-2007,-,-,-,7468.3,216213193,8712587294,240909
Tadawul All Share Index (TASI),07-31-2007,-,-,-,7475.35,174707787,7195915209.75,204012
Tadawul All Share Index (TASI),08-01-2007,-,-,-,7472.07,184257071,6944947129.5,196218
Tadawul All Share Index (TASI),08-04-2007,-,-,-,7479.89,151675666,6230136167,167624
Tadawul All Share Index (TASI),08-05-2007,-,-,-,7518.08,192599834,8475916261,210099
Tadawul All Share Index (TASI),08-06-2007,-,-,-,7578.31,194313019,8236701531.75,203284
Tadawul All Share Index (TASI),08-07-2007,-,-,-,7653.84,231277587,9371384674.75,225794
Tadawul All Share Index (TASI),08-08-2007,-,-,-,7637.79,165604790,6903900145.5,186647
Tadawul All Share Index (TASI),08-11-2007,-,-,-,7640.49,181138116,6394809480.5,180970
